UserID,Username,Email,First Name,Last Name,Mobile Number,Gender,Age,Persona,Discount Persona
238,user238,brittany.collins@example.com,Brittany,Collins,(494)193-9206,F,19,floral_beauty_jewelry,discount_indifferent
239,user239,julia.williams@example.com,Julia,Williams,001-405-208-9616,F,40,tools_housewares_apparel,all_discounts
240,user240,donald.barker@example.com,Donald,Barker,(396)110-3237x228,M,25,seasonal_furniture_floral,discount_indifferent
241,user241,justin.henry@example.com,Justin,Henry,910.090.3460x77391,M,56,electronics_outdoors_footwear,discount_indifferent
242,user242,james.delgado@example.com,James,Delgado,001-685-683-4545x233,M,58,seasonal_furniture_floral,lower_priced_products
243,user243,ronald.hardy@example.com,Ronald,Hardy,181-493-1651,M,54,housewares_tools_beauty,discount_indifferent
244,user244,john.yoder@example.com,John,Yoder,+1-514-937-2475,M,31,seasonal_furniture_floral,all_discounts
245,user245,christina.wilson@example.com,Christina,Wilson,489-687-5870x920,F,18,beauty_accessories_instruments,all_discounts
246,user246,eric.miranda@example.com,Eric,Miranda,(853)690-3206,M,55,apparel_footwear_accessories,all_discounts
247,user247,tracy.gomez@example.com,Tracy,Gomez,(057)938-6195x46670,F,33,floral_beauty_jewelry,discount_indifferent
248,user248,amy.cooper@example.com,Amy,Cooper,(630)136-4655,F,60,housewares_tools_beauty,discount_indifferent
249,user249,david.adkins@example.com,David,Adkins,(013)745-8034,M,60,groceries_seasonal_tools,discount_indifferent
250,user250,stacy.gamble@example.com,Stacy,Gamble,001-606-447-4222,F,49,instruments_books_electronics,discount_indifferent
251,user251,patrick.james@example.com,Patrick,James,001-257-282-5491x478,M,28,books_apparel_homedecor,lower_priced_products
252,user252,patrick.patrick@example.com,Patrick,Patrick,025.826.0263x956,M,31,footwear_jewelry_furniture,all_discounts
253,user253,mary.paul@example.com,Mary,Paul,113-724-8539,F,49,seasonal_furniture_floral,lower_priced_products
254,user254,elizabeth.marks@example.com,Elizabeth,Marks,081-287-7121x8434,F,29,seasonal_furniture_floral,lower_priced_products
255,user255,james.price@example.com,James,Price,220-126-1035,M,24,floral_beauty_jewelry,discount_indifferent
256,user256,donald.murphy@example.com,Donald,Murphy,001-090-833-5952x319,M,37,electronics_outdoors_footwear,lower_priced_products
257,user257,bradley.garcia@example.com,Bradley,Garcia,447-452-2559x22727,M,56,outdoors_instruments_groceries,discount_indifferent
258,user258,todd.li@example.com,Todd,Li,001-790-285-3453x88365,M,42,instruments_books_electronics,discount_indifferent
259,user259,gregory.shaffer@example.com,Gregory,Shaffer,351-125-7936x97495,M,37,books_apparel_homedecor,all_discounts
260,user260,danielle.perez@example.com,Danielle,Perez,+1-506-298-7932x76980,F,22,seasonal_furniture_floral,discount_indifferent
261,user261,jonathan.graham@example.com,Jonathan,Graham,188-231-7558,M,39,seasonal_furniture_floral,lower_priced_products
262,user262,tricia.brown@example.com,Tricia,Brown,134-192-0286x5288,F,67,beauty_accessories_instruments,discount_indifferent
263,user263,james.thompson@example.com,James,Thompson,(693)002-7815,M,23,electronics_outdoors_footwear,lower_priced_products
264,user264,robert.williams@example.com,Robert,Williams,001-593-162-7380x83384,M,35,books_apparel_homedecor,discount_indifferent
265,user265,joseph.williams@example.com,Joseph,Williams,+1-448-284-9369x06174,M,51,groceries_seasonal_tools,all_discounts
266,user266,william.benitez@example.com,William,Benitez,733.549.4182,M,43,instruments_books_electronics,discount_indifferent
267,user267,kyle.williams@example.com,Kyle,Williams,001-520-537-6996x235,M,42,seasonal_furniture_floral,lower_priced_products
268,user268,susan.young@example.com,Susan,Young,(254)870-3382x722,F,42,beauty_accessories_instruments,discount_indifferent
269,user269,miranda.harris@example.com,Miranda,Harris,6032961476,F,30,seasonal_furniture_floral,lower_priced_products
270,user270,karen.padilla@example.com,Karen,Padilla,063.464.1631,F,28,electronics_outdoors_footwear,lower_priced_products
271,user271,victoria.tanner@example.com,Victoria,Tanner,+1-918-895-0481x80399,F,47,beauty_accessories_instruments,discount_indifferent
272,user272,james.richardson@example.com,James,Richardson,001-115-447-1922x119,M,47,books_apparel_homedecor,lower_priced_products
273,user273,christine.love@example.com,Christine,Love,877-519-6551x8714,F,50,electronics_outdoors_footwear,discount_indifferent
274,user274,darren.jackson@example.com,Darren,Jackson,+1-965-373-2112x575,M,53,tools_housewares_apparel,lower_priced_products
275,user275,jacob.waller@example.com,Jacob,Waller,001-372-154-7906x350,M,35,electronics_outdoors_footwear,lower_priced_products
276,user276,tyler.washington@example.com,Tyler,Washington,332.790.7945x95872,M,35,outdoors_instruments_groceries,all_discounts
277,user277,sandra.brooks@example.com,Sandra,Brooks,001-998-835-0518x391,F,46,electronics_outdoors_footwear,discount_indifferent
278,user278,katrina.roberts@example.com,Katrina,Roberts,466-217-5688x11598,F,40,housewares_tools_beauty,discount_indifferent
279,user279,crystal.zamora@example.com,Crystal,Zamora,(836)135-9034,F,42,accessories_groceries_books,all_discounts
280,user280,jennifer.dudley@example.com,Jennifer,Dudley,(866)913-9055,F,46,homedecor_electronics_outdoors,lower_priced_products
281,user281,john.molina@example.com,John,Molina,(724)507-0432x227,M,52,outdoors_instruments_groceries,all_discounts
282,user282,elizabeth.clark@example.com,Elizabeth,Clark,012-330-3188,F,30,housewares_tools_beauty,all_discounts
283,user283,andrea.white@example.com,Andrea,White,+1-625-439-8637x1433,F,31,apparel_footwear_accessories,all_discounts
284,user284,jeffrey.erickson@example.com,Jeffrey,Erickson,(381)409-2697x8363,M,22,homedecor_electronics_outdoors,all_discounts
285,user285,madeline.weaver@example.com,Madeline,Weaver,9588447070,F,37,floral_beauty_jewelry,all_discounts
286,user286,john.todd@example.com,John,Todd,(968)021-4078,M,19,beauty_accessories_instruments,all_discounts
287,user287,matthew.crawford@example.com,Matthew,Crawford,453-339-8268x70698,M,34,housewares_floral_seasonal,lower_priced_products
288,user288,destiny.dunn@example.com,Destiny,Dunn,001-844-409-7492x3012,F,36,housewares_tools_beauty,lower_priced_products
289,user289,sierra.henry@example.com,Sierra,Henry,745.376.1827,F,28,apparel_footwear_accessories,discount_indifferent
290,user290,dawn.perez@example.com,Dawn,Perez,764-360-0123x653,F,38,groceries_seasonal_tools,all_discounts
291,user291,donna.harrison@example.com,Donna,Harrison,(737)717-3132x35004,F,19,housewares_tools_beauty,discount_indifferent
292,user292,john.holland@example.com,John,Holland,425.502.8826x77038,M,19,tools_housewares_apparel,lower_priced_products
293,user293,james.bell@example.com,James,Bell,614-238-0366,M,47,seasonal_furniture_floral,lower_priced_products
294,user294,james.williams@example.com,James,Williams,635-929-8210,M,30,books_apparel_homedecor,discount_indifferent
295,user295,roger.peters@example.com,Roger,Peters,207.629.3624x4271,M,23,floral_beauty_jewelry,all_discounts
296,user296,michael.hull@example.com,Michael,Hull,396.740.3250,M,36,groceries_seasonal_tools,all_discounts
297,user297,jessica.martinez@example.com,Jessica,Martinez,001-879-149-6687,F,45,electronics_outdoors_footwear,all_discounts
298,user298,cynthia.munoz@example.com,Cynthia,Munoz,706-240-7664x5515,F,26,housewares_tools_beauty,discount_indifferent
299,user299,tanya.sloan@example.com,Tanya,Sloan,001-738-568-3639x59661,F,39,groceries_seasonal_tools,all_discounts
300,user300,justin.murphy@example.com,Justin,Murphy,9014104381,M,21,groceries_seasonal_tools,discount_indifferent
301,user301,robin.nichols@example.com,Robin,Nichols,687-487-8895,F,20,books_apparel_homedecor,all_discounts
302,user302,lori.johnson@example.com,Lori,Johnson,+1-806-805-4298x09617,F,36,furniture_homedecor_housewares,all_discounts
303,user303,nicole.williams@example.com,Nicole,Williams,001-790-189-3792,F,36,housewares_tools_beauty,discount_indifferent
304,user304,sarah.vasquez@example.com,Sarah,Vasquez,264.915.1393x237,F,39,housewares_tools_beauty,all_discounts
305,user305,laura.pearson@example.com,Laura,Pearson,(329)632-4152,F,43,footwear_jewelry_furniture,all_discounts
306,user306,sierra.taylor@example.com,Sierra,Taylor,+1-804-040-8603x766,F,62,housewares_floral_seasonal,lower_priced_products
307,user307,chase.smith@example.com,Chase,Smith,302-608-1286x66349,M,35,footwear_jewelry_furniture,discount_indifferent
308,user308,julie.nichols@example.com,Julie,Nichols,001-202-723-1461x696,F,29,apparel_footwear_accessories,all_discounts
309,user309,kara.smith@example.com,Kara,Smith,825.332.1859x22135,F,46,footwear_jewelry_furniture,all_discounts
310,user310,brian.mendoza@example.com,Brian,Mendoza,253-442-6568x8192,M,28,housewares_tools_beauty,discount_indifferent
311,user311,alvin.cannon@example.com,Alvin,Cannon,(517)919-9094,M,33,homedecor_electronics_outdoors,discount_indifferent
312,user312,brittany.holloway@example.com,Brittany,Holloway,+1-321-885-1233,F,21,floral_beauty_jewelry,lower_priced_products
313,user313,lori.brown@example.com,Lori,Brown,839-556-4298,F,19,furniture_homedecor_housewares,lower_priced_products
314,user314,jacob.hardy@example.com,Jacob,Hardy,001-414-405-5964,M,60,books_apparel_homedecor,lower_priced_products
315,user315,michael.stone@example.com,Michael,Stone,1466371164,M,48,instruments_books_electronics,all_discounts
316,user316,angela.brady@example.com,Angela,Brady,231-077-7611x17033,F,42,homedecor_electronics_outdoors,lower_priced_products
317,user317,isabel.conner@example.com,Isabel,Conner,(208)617-5631x362,F,32,instruments_books_electronics,all_discounts
318,user318,lydia.strickland@example.com,Lydia,Strickland,(731)789-2013x942,F,24,homedecor_electronics_outdoors,lower_priced_products
319,user319,ashley.wood@example.com,Ashley,Wood,001-115-805-5383,F,24,apparel_footwear_accessories,lower_priced_products
320,user320,mark.carroll@example.com,Mark,Carroll,+1-017-324-5792x2844,M,27,tools_housewares_apparel,lower_priced_products
321,user321,connie.santiago@example.com,Connie,Santiago,280-752-7607,F,36,tools_housewares_apparel,lower_priced_products
322,user322,randall.aguirre@example.com,Randall,Aguirre,(326)256-2024,M,42,books_apparel_homedecor,discount_indifferent
323,user323,anthony.richardson@example.com,Anthony,Richardson,438.496.8346,M,40,beauty_accessories_instruments,discount_indifferent
324,user324,heather.arias@example.com,Heather,Arias,068.430.9646,F,28,furniture_homedecor_housewares,discount_indifferent
325,user325,tanya.stein@example.com,Tanya,Stein,(215)402-4391x20514,F,58,apparel_footwear_accessories,all_discounts
326,user326,sara.white@example.com,Sara,White,001-961-472-1599x633,F,43,accessories_groceries_books,all_discounts
327,user327,larry.mathis@example.com,Larry,Mathis,+1-225-698-0293x4044,M,37,tools_housewares_apparel,lower_priced_products
328,user328,shannon.andrews@example.com,Shannon,Andrews,001-484-323-2760,F,39,outdoors_instruments_groceries,discount_indifferent
329,user329,christopher.landry@example.com,Christopher,Landry,(401)401-8726x251,M,32,instruments_books_electronics,lower_priced_products
330,user330,erin.murphy@example.com,Erin,Murphy,001-612-368-9172x51412,F,27,tools_housewares_apparel,all_discounts
331,user331,ryan.rose@example.com,Ryan,Rose,982-795-7023x62568,M,30,tools_housewares_apparel,all_discounts
332,user332,melanie.campbell@example.com,Melanie,Campbell,4786089349,F,44,beauty_accessories_instruments,all_discounts
333,user333,anthony.rodgers@example.com,Anthony,Rodgers,831-189-1588,M,18,beauty_accessories_instruments,all_discounts
334,user334,david.garcia@example.com,David,Garcia,(469)598-4950,M,22,instruments_books_electronics,all_discounts
335,user335,rita.hampton@example.com,Rita,Hampton,156-110-3569,F,20,seasonal_furniture_floral,lower_priced_products
336,user336,kimberly.thompson@example.com,Kimberly,Thompson,812-927-9980,F,19,electronics_outdoors_footwear,all_discounts
337,user337,wendy.miller@example.com,Wendy,Miller,314.390.4242,F,49,housewares_floral_seasonal,all_discounts
338,user338,kelly.weeks@example.com,Kelly,Weeks,220.998.5182,F,42,floral_beauty_jewelry,discount_indifferent
339,user339,alyssa.david@example.com,Alyssa,David,087.870.7083x67510,F,34,accessories_groceries_books,lower_priced_products
340,user340,alice.cox@example.com,Alice,Cox,(770)509-9530,F,22,seasonal_furniture_floral,discount_indifferent
341,user341,carrie.padilla@example.com,Carrie,Padilla,+1-586-145-9902x25588,F,35,electronics_outdoors_footwear,discount_indifferent
342,user342,matthew.harper@example.com,Matthew,Harper,521-380-8584,M,34,housewares_tools_beauty,all_discounts
343,user343,brian.jenkins@example.com,Brian,Jenkins,167-904-8234x6448,M,24,accessories_groceries_books,discount_indifferent
344,user344,james.green@example.com,James,Green,+1-739-070-7515x206,M,33,electronics_outdoors_footwear,lower_priced_products
345,user345,michael.castro@example.com,Michael,Castro,+1-495-340-4725x7037,M,32,floral_beauty_jewelry,lower_priced_products
346,user346,justin.garcia@example.com,Justin,Garcia,001-171-879-7552,M,39,seasonal_furniture_floral,all_discounts
347,user347,miguel.rodriguez@example.com,Miguel,Rodriguez,231-223-7733,M,39,accessories_groceries_books,lower_priced_products
348,user348,james.montgomery@example.com,James,Montgomery,+1-274-027-6052x45551,M,20,instruments_books_electronics,all_discounts
349,user349,ariel.riley@example.com,Ariel,Riley,594.998.7124x2112,F,31,books_apparel_homedecor,discount_indifferent
350,user350,philip.hayes@example.com,Philip,Hayes,332.507.7777x9378,M,39,groceries_seasonal_tools,lower_priced_products
351,user351,melissa.hall@example.com,Melissa,Hall,209-794-0602,F,35,electronics_outdoors_footwear,discount_indifferent
352,user352,cheyenne.hughes@example.com,Cheyenne,Hughes,+1-894-990-1556x8734,F,49,housewares_tools_beauty,all_discounts
353,user353,paula.dyer@example.com,Paula,Dyer,044.719.0110x1748,F,40,floral_beauty_jewelry,all_discounts
354,user354,james.montoya@example.com,James,Montoya,(523)447-3979x52636,M,24,groceries_seasonal_tools,discount_indifferent
355,user355,terri.lawrence@example.com,Terri,Lawrence,(019)145-5797x6066,F,21,accessories_groceries_books,discount_indifferent
356,user356,tammy.vargas@example.com,Tammy,Vargas,+1-786-315-2841x20380,F,40,furniture_homedecor_housewares,all_discounts
357,user357,cameron.harding@example.com,Cameron,Harding,868.425.7943,M,19,beauty_accessories_instruments,all_discounts
358,user358,emma.chan@example.com,Emma,Chan,(907)810-9602,F,38,footwear_jewelry_furniture,lower_priced_products
359,user359,wendy.jones@example.com,Wendy,Jones,(994)085-9494x17845,F,56,floral_beauty_jewelry,lower_priced_products
360,user360,aaron.webb@example.com,Aaron,Webb,(394)175-6414,M,37,housewares_tools_beauty,discount_indifferent
361,user361,kelly.keith@example.com,Kelly,Keith,001-149-092-2908,F,31,tools_housewares_apparel,lower_priced_products
362,user362,tyler.moore@example.com,Tyler,Moore,335.177.5250x272,M,40,beauty_accessories_instruments,lower_priced_products
363,user363,alexandra.heath@example.com,Alexandra,Heath,5710414881,F,34,books_apparel_homedecor,discount_indifferent
364,user364,dwayne.byrd@example.com,Dwayne,Byrd,456-823-6509,M,36,apparel_footwear_accessories,discount_indifferent
365,user365,felicia.smith@example.com,Felicia,Smith,6850064910,F,56,housewares_tools_beauty,discount_indifferent
366,user366,christian.leach@example.com,Christian,Leach,+1-079-729-6100x96048,M,31,tools_housewares_apparel,lower_priced_products
367,user367,christopher.reynolds@example.com,Christopher,Reynolds,+1-906-920-8855x520,M,59,footwear_jewelry_furniture,all_discounts
368,user368,andrea.werner@example.com,Andrea,Werner,(357)054-0448x53731,F,53,books_apparel_homedecor,lower_priced_products
369,user369,jonathan.butler@example.com,Jonathan,Butler,001-172-219-0900x536,M,25,books_apparel_homedecor,lower_priced_products
370,user370,austin.hughes@example.com,Austin,Hughes,+1-682-677-2026x5879,M,21,housewares_tools_beauty,lower_priced_products
371,user371,elizabeth.thomas@example.com,Elizabeth,Thomas,(951)079-9869x337,F,22,electronics_outdoors_footwear,discount_indifferent
372,user372,alyssa.baird@example.com,Alyssa,Baird,048-676-6019x926,F,18,housewares_floral_seasonal,all_discounts
373,user373,christie.sparks@example.com,Christie,Sparks,+1-254-402-7547x349,F,22,tools_housewares_apparel,all_discounts
374,user374,stephen.wagner@example.com,Stephen,Wagner,+1-016-214-1732x64613,M,41,accessories_groceries_books,lower_priced_products
